id,user_id,watched_video_id,watch_time_in_sec,ad_cat_id,click,ad_id,final_gender_code,age_level,occupation,brand_id,ad_title
415,167,2602,173,1,1,3,2,3,10,22,j37JDFybMq
416,551,851,141,5,1,228,2,5,5,20,CKwlVLCdJy
417,233,3654,278,3,1,101,1,4,3,35,aJ61cfeZCc
418,158,8838,187,6,0,181,2,1,10,3,QiYtCEOoA4
419,454,641,80,8,1,333,2,1,10,30,OcLaQDxUXr
420,519,3015,10,3,1,135,1,3,3,4,JngHH0caDV
421,671,6705,70,7,1,21,2,4,8,13,fxbSKBUlGX
422,234,5316,211,2,0,226,2,3,6,31,jm9YU718Be
423,519,1693,281,1,1,127,1,3,3,22,HpBfxa1sUT
424,214,10037,212,7,1,5,1,3,10,38,x3fDp8IF3o
425,289,9203,69,5,0,349,2,3,1,20,hOS6LB5xvH
426,618,5017,62,10,0,9,2,5,5,24,3WYiGxZaLJ
427,300,1070,125,10,0,173,1,2,3,2,wNJCd2E9iI
428,933,948,137,1,0,384,2,4,6,8,mtL6JnbkwJ
429,208,5018,210,1,0,242,1,4,10,17,hpeRZWk0Eb
430,197,234,169,5,1,40,1,2,5,18,TpXajniJxQ
431,149,535,22,9,1,116,1,4,9,33,11KDz6OM5Z
432,465,8330,280,2,1,168,2,4,7,32,lDWDWpryGI
433,337,7968,134,6,0,340,2,2,9,11,upuZA51qK5
434,446,2252,167,4,0,370,1,1,1,17,A7pIewdMPc
435,479,2827,197,10,0,391,2,3,4,8,4r9Qw0EGgJ
436,584,342,4,1,1,91,1,4,10,37,v1gzIg7UI0
437,735,6181,135,10,0,282,2,2,2,40,xHJoCsFd45
438,53,4146,90,7,1,92,2,3,2,31,TKpPd7OrOZ
439,821,6311,124,8,1,271,1,3,4,16,54mGEl8aAv
440,953,8256,162,1,0,150,2,1,9,24,na7mIANfle
441,856,188,78,6,0,25,1,1,9,25,IgLtUcyeoU
442,5,3894,157,5,0,131,1,4,5,36,9NEMpgowlD
443,988,4752,81,1,1,208,2,5,10,4,lKKm7Q80cR
444,669,4679,49,2,0,329,2,2,6,32,22feNgf3Dh
445,718,5067,115,7,1,138,1,4,7,35,7UU312Xcpp
446,632,5340,28,5,0,131,1,3,1,36,9NEMpgowlD
447,428,6781,184,5,0,306,2,4,5,32,YqkcU07MNp
448,107,9950,27,7,0,23,2,4,4,9,d2V9h8xJde
449,290,2912,42,4,0,191,2,2,3,19,IVlheNHXvk
450,573,684,40,1,0,182,2,3,7,8,uFrdt4cCxP
451,341,2465,28,4,1,28,2,3,10,6,CnDlajFixV
452,821,8803,99,9,1,346,1,3,4,33,lzwWYs7yZG
453,209,3431,132,6,0,25,2,4,7,25,IgLtUcyeoU
454,870,1079,77,6,0,371,2,5,2,22,SOaueymCtH
455,295,2858,157,10,0,105,2,3,7,16,u96wxOvVwY
456,348,2051,243,7,0,375,1,4,9,32,4FMVNHVUad
457,534,1678,295,4,1,81,2,4,9,14,26KONs6rNP
458,836,3611,220,1,0,151,2,3,9,20,DrBbj5aGuj
459,74,5929,87,3,1,297,2,3,7,31,23Zyi18qUE
460,909,8260,8,6,1,301,1,4,9,18,lQz1gkenMB
461,966,4578,273,4,0,14,2,4,3,22,opYrwEBhjG
462,452,6911,64,2,0,76,2,3,7,28,FGRrYJJl10
463,12,1843,228,8,0,62,1,3,7,23,4E3YJ8DfeZ
464,12,628,25,2,0,274,1,3,7,18,lpkCLspmHA
465,432,3713,281,2,1,367,2,3,4,36,7Z1OgnBDOn
466,473,3062,53,3,0,180,2,4,4,9,Vvrj40k5zp
467,608,9252,168,6,0,303,2,2,1,20,M6v0Kifx9v
468,313,9001,225,9,1,298,1,3,4,33,QiUOksxHJI
469,349,2036,299,4,0,52,2,2,6,15,QFrbUrNCcO
470,628,6467,233,3,0,238,2,3,6,2,VnnXsEck94
471,882,3815,255,8,0,50,2,1,5,20,dd67snZebL
472,692,5417,143,2,0,82,1,2,3,34,0e025Ro0Sz
473,792,806,118,1,0,242,2,3,6,17,hpeRZWk0Eb
474,667,7022,95,2,1,26,2,3,3,5,ixqz6AA7Xq
475,789,7851,188,10,1,394,2,2,6,18,F1MG80co5u
476,26,835,264,3,0,277,2,5,5,7,PQA2EBCRxs
477,697,9305,2,2,1,235,2,4,6,37,EbfqdlFeXM
478,319,9872,88,9,1,158,2,4,2,8,nCH8B0HTQj
479,970,3868,175,1,1,83,2,3,10,16,OSuL3B39bT
480,79,9723,126,8,0,339,2,4,1,28,Piz2CO2gwr
481,894,7117,34,6,1,343,2,2,7,8,lFu875mOQW
482,306,6772,99,4,1,396,2,3,1,35,FgsxXTitFy
483,564,7640,136,5,0,219,1,4,3,1,IQdDM1UM9A
484,428,9672,109,2,0,312,2,4,5,3,VCZkXfTMCC
485,678,9988,268,8,0,326,1,3,8,32,JhIlbJACOK
486,188,6380,43,9,1,152,2,2,3,26,ICOWBmF8fd
487,771,7941,81,4,1,233,1,3,3,5,PFSV3jnIqx
488,895,9205,79,3,1,256,2,5,2,36,MEn2H1wPVG
489,557,1730,279,10,1,281,2,5,4,6,Ghpdp7xORC
490,355,203,286,10,0,29,2,6,8,17,XrZf8n7teT
491,772,1440,278,1,1,193,2,5,1,8,a4sONQVPRH
492,210,5953,13,6,0,214,2,5,4,35,OsotrNHLqs
493,204,1666,246,10,1,8,2,1,10,10,fLgjOruTUM
494,314,5486,106,9,1,346,2,2,10,33,lzwWYs7yZG
495,234,9887,5,1,1,3,2,3,6,22,j37JDFybMq
496,508,685,159,9,1,368,2,4,3,27,7HFgc8uFKx
497,955,5065,218,8,1,236,1,1,6,12,ESKW5CaaSY
498,337,7038,63,8,0,275,2,2,9,20,mH3i3urQL5
499,108,1627,27,8,0,399,2,1,7,28,6iFqQIo0Df
500,165,3262,206,1,1,153,2,4,7,27,nQpNhCylOo
501,931,7177,239,2,0,317,1,5,10,21,oCLn4JFXqe
502,256,1326,170,3,1,342,2,4,6,17,r3AuNWPNHk
503,374,6679,209,4,1,308,2,2,1,29,vrXcdxqPgJ
504,5,3485,259,7,0,296,1,4,5,9,e5phMJn62s
505,147,3119,178,5,0,156,2,1,1,34,l4I3cRO9ko
506,654,1271,80,9,1,30,2,3,1,15,zF4D1PcC7F
507,406,979,276,9,0,121,1,3,7,8,MAVQdrA9Pm
508,630,89,124,9,1,404,2,4,4,2,QSrzGQktqe
509,105,8939,299,5,0,38,1,4,7,37,mEH2NujyXh
510,572,7799,131,7,1,352,1,1,5,6,c0rk8kMbyV
511,229,1754,203,4,0,81,2,3,10,14,26KONs6rNP
512,496,6565,272,10,1,299,1,3,7,23,sG5UetCxLn
513,338,7178,130,3,0,75,2,3,10,18,vK6H3SOxuF
514,478,5746,232,3,1,393,2,5,8,38,ek92m6BD5J
515,438,5960,1,1,0,91,2,2,10,37,v1gzIg7UI0
516,108,1234,23,7,1,336,2,1,7,19,mL7R5IBnvF
517,416,610,20,1,0,185,2,2,8,17,1vrUjwuG43
518,424,2812,276,2,0,2,2,4,3,8,OrZ6WLgGZY
519,75,691,128,6,1,398,2,4,9,38,utwHDeLjQb
520,68,5804,233,3,1,75,1,5,7,18,vK6H3SOxuF
521,768,9930,230,9,0,93,2,5,4,3,iEIhhaIuM0
522,5,1283,218,3,0,73,1,4,5,37,CjOreWICct
523,626,4419,138,1,0,242,1,4,6,17,hpeRZWk0Eb
524,470,5480,13,5,0,259,2,3,8,10,CruYs1vBKS
525,9,1191,151,8,1,386,2,4,6,13,xB1ltYTE6Y
526,844,3630,50,10,0,355,2,4,5,20,7F3d57QKuW
527,812,599,250,5,0,106,2,3,1,37,f36iij1XG0
528,928,4484,44,4,1,400,1,2,5,8,HWFrOKDNsz
529,324,3328,66,5,0,228,1,1,6,20,CKwlVLCdJy
530,138,483,167,8,1,288,2,3,7,1,uoNWTtLHZJ
531,99,744,191,6,1,181,2,2,3,3,QiYtCEOoA4
532,753,2903,49,9,0,158,2,2,5,8,nCH8B0HTQj
533,756,4298,259,4,1,357,1,3,4,25,b4WZ3SBsFy
534,561,4013,67,6,0,378,1,4,7,20,81MOKgXXBi
535,441,3818,120,8,1,17,1,4,7,18,MBXpB8EpCS
536,573,437,61,10,1,394,2,3,7,18,F1MG80co5u
537,776,5198,254,8,1,39,2,4,4,23,pYWzIW0A0A
538,637,719,73,9,1,253,2,1,8,15,jd7DnJMgRo
539,166,4373,75,8,1,339,2,5,3,28,Piz2CO2gwr
540,568,2284,190,2,1,353,2,4,1,23,12Yezy3jmG
541,999,6540,242,3,1,196,1,5,2,35,MLzDUobcJm
542,156,4918,161,1,0,153,2,3,8,27,nQpNhCylOo
543,475,526,207,1,0,208,2,4,8,4,lKKm7Q80cR
544,246,9074,191,2,1,98,1,4,4,9,eeF4pEOTwn
545,420,5699,143,7,1,141,2,4,6,34,f1DPXwCK9D
546,560,8777,138,5,0,259,2,2,5,10,CruYs1vBKS
547,78,8144,138,9,1,227,1,5,4,40,gafnxuXiRV
548,166,5645,267,2,1,328,2,5,3,22,714viT0gmT
549,658,5252,44,9,0,165,2,1,2,16,7kUhuUIpM8
550,101,5737,64,7,1,344,2,1,9,15,DoUUDhgVUl
551,657,2138,184,3,1,300,1,3,6,25,sgEqlirrFA
552,354,6868,134,3,0,135,1,5,1,4,JngHH0caDV
553,421,7142,258,3,1,18,2,3,1,5,MRsNFfMepf
554,140,5607,74,9,0,354,2,3,6,2,rmEl5KSA03
555,481,8264,2,10,0,144,1,5,9,9,3OCvtETDI1
556,740,4639,157,7,1,186,1,4,6,30,uRFfp8xhAC
557,854,6310,208,1,0,292,1,3,6,10,MKs3z5CoVV
558,558,1750,121,3,0,256,2,2,7,36,MEn2H1wPVG
559,975,2012,229,3,0,189,2,5,4,13,94erfjng3R
560,543,9784,9,7,0,296,2,5,9,9,e5phMJn62s
561,753,2777,213,8,0,399,2,2,5,28,6iFqQIo0Df
562,262,7844,96,6,0,225,2,2,2,9,rtGxnwMdyf
563,870,2429,245,3,1,393,2,5,2,38,ek92m6BD5J
564,784,5948,85,8,1,287,1,4,6,15,1qc2Ru8jIn
565,212,7406,203,5,0,223,2,3,10,14,VJUjoiskzS
566,871,4771,48,7,0,37,2,3,6,31,KGUuS8VrSK
567,180,8012,35,5,1,219,2,6,4,1,IQdDM1UM9A
568,949,6546,20,2,0,365,1,2,4,28,ZemLr0xPgs
569,71,1854,49,5,0,390,1,5,9,16,W77Wb4BwrE
570,761,932,131,4,0,294,2,4,8,35,i5st32ciQz
571,326,5616,294,8,1,401,2,2,10,23,4xqC6WyM1h
572,824,6180,77,10,1,314,2,3,7,40,2ZGm0AxP1F
573,914,5788,113,1,0,3,2,3,5,22,j37JDFybMq
574,198,9904,117,7,1,363,2,3,8,7,0jn5YfV4FU
575,480,2454,11,2,0,168,1,3,5,32,lDWDWpryGI
576,97,6485,231,10,0,273,2,2,9,22,pb2exk1c91
577,735,3831,279,6,1,225,2,2,2,9,rtGxnwMdyf
578,176,7734,282,7,0,10,2,3,2,4,b8x8ZgU8xD
579,460,2482,107,7,0,109,1,2,3,21,icMwBeUKue
580,517,9487,181,3,1,221,2,4,2,20,ARlhAc4M2U
581,798,3066,239,2,0,317,2,3,6,21,oCLn4JFXqe
582,68,88,8,9,0,211,1,5,7,27,zlppMv48Fj
583,163,7456,38,5,1,306,2,2,6,32,YqkcU07MNp
584,138,1559,282,6,0,214,2,3,7,35,OsotrNHLqs
585,961,4578,116,4,0,379,2,4,3,18,PVrShJmVAL
586,667,1298,181,10,1,8,2,3,3,10,fLgjOruTUM
587,387,1300,0,4,1,14,2,4,3,22,opYrwEBhjG
588,608,3010,88,3,1,135,2,2,1,4,JngHH0caDV
589,179,3977,281,2,1,118,2,1,3,36,MwXLYjAZuM
590,199,7024,220,9,1,227,2,5,10,40,gafnxuXiRV
591,207,146,298,2,0,272,2,5,8,24,hks9Hdjclb
592,708,3632,132,7,1,109,1,3,9,21,icMwBeUKue
593,561,8772,69,7,0,31,1,4,7,18,JnsyQDjqkQ
594,486,7525,15,5,0,247,2,2,5,1,rZlcFOpvfN
595,491,5161,114,8,1,179,1,3,3,38,Qmkby6M19v
596,933,521,168,7,1,186,2,4,6,30,uRFfp8xhAC
597,757,6241,61,9,1,202,2,4,4,28,T9pNCKBpS0
598,119,2287,15,10,0,213,2,5,8,21,eUiXwY9fki
599,257,7262,144,8,1,388,1,5,9,31,LeWBh9bWZD
600,498,4874,265,1,1,129,2,3,9,4,T8qgx45W8X
601,67,5566,69,2,0,353,1,3,2,23,12Yezy3jmG
602,881,9026,217,3,1,254,2,2,4,8,Gt0qfmk3Pu
603,378,917,260,2,0,167,2,2,7,20,DBBCplCVWe
604,809,9286,8,2,1,66,2,4,6,5,djLmU3AtYr
605,811,6365,238,8,0,190,2,4,5,31,6Y1R3i6x69
606,228,2056,265,4,1,43,2,2,1,7,PYzIU7n3aa
607,603,8007,14,4,0,387,2,2,10,11,MsbQud7Zjv
608,143,9143,262,2,0,405,2,3,10,20,aquaNkyCUM
609,741,8405,276,7,1,124,1,4,10,10,WI0CHDNpL3
610,763,7232,63,6,1,258,1,3,4,5,fElydbExTz
611,412,8849,15,3,1,323,2,4,8,18,WHzTHDA5wZ
612,357,3644,163,9,0,239,2,3,8,40,ZTKAB9dHgD
613,583,7455,263,6,0,301,2,4,8,18,lQz1gkenMB
614,97,251,14,1,0,345,2,2,9,28,KMCMN4tGMm
615,762,224,269,4,0,46,1,4,1,19,xQlhAuZvbR
616,547,2142,276,8,0,333,1,4,8,30,OcLaQDxUXr
617,115,2302,94,10,0,286,2,1,9,19,i1TUnUCdtU
618,757,4367,73,8,1,220,2,4,4,1,mAi0bFJ3ZQ
619,980,8970,214,5,1,156,2,5,1,34,l4I3cRO9ko
620,776,394,233,7,1,5,2,4,4,38,x3fDp8IF3o
621,936,3279,105,5,1,361,1,5,2,15,dpkXZLhVkG
622,539,7374,31,4,0,267,2,4,9,4,o1lYsfzMmR
623,130,9512,160,1,1,115,1,3,9,26,p3ZvaMX5oj
624,194,6451,238,10,1,8,2,3,6,10,fLgjOruTUM
625,748,9933,68,7,0,159,1,4,3,31,YXWdPWSaGg
626,513,5498,109,1,1,208,2,5,6,4,lKKm7Q80cR
627,652,5108,226,5,1,228,1,3,5,20,CKwlVLCdJy
628,707,7939,47,9,1,199,2,3,10,22,KSElZ2DLM1
629,176,3168,126,6,0,378,2,3,2,20,81MOKgXXBi
630,758,160,212,4,0,89,1,4,8,30,Oq3r2t5eWJ
631,96,3998,46,2,0,274,2,5,2,18,lpkCLspmHA
632,478,5969,71,1,0,231,2,5,8,4,yK4n0RjkAI
633,814,3385,64,10,1,144,1,1,5,9,3OCvtETDI1
634,124,4301,41,9,0,93,2,4,4,3,iEIhhaIuM0
635,316,3832,29,2,0,328,2,4,2,22,714viT0gmT
636,135,4476,234,2,0,243,1,3,7,28,8J2Mw9qnc3
637,384,2171,284,2,0,76,2,3,2,28,FGRrYJJl10
638,476,6795,39,2,1,327,1,3,4,10,ZGKM28eudt
639,829,7978,157,7,1,170,2,3,1,20,OkMMF3ESde
640,549,3805,90,3,1,104,2,4,3,39,yZTZzdpmrU
641,121,449,34,6,0,134,1,4,5,28,29SFMZZ2X3
642,583,2769,100,10,1,173,2,4,8,2,wNJCd2E9iI
643,649,6595,175,4,0,12,2,3,7,39,62ot41KPcv
644,288,8326,147,2,0,311,1,5,8,33,A224ZRj5mi
645,971,9029,228,7,0,363,1,4,1,7,0jn5YfV4FU
646,970,7637,51,10,0,90,2,3,10,18,r8k03sOkbV
647,913,235,188,1,0,356,2,5,4,23,uoOuiMRdh1
648,887,9986,43,4,1,155,2,4,3,3,hdDhZ6cfZU
649,785,625,52,6,0,56,2,2,10,18,TvVIpGOuV5
650,281,4783,100,10,0,144,2,4,9,9,3OCvtETDI1
651,234,1011,35,3,0,377,2,3,6,39,VlSfCflL78
652,626,614,36,7,1,99,1,4,6,7,KUvSUUfz1j
653,383,7305,73,7,1,170,2,4,9,20,OkMMF3ESde
654,945,2723,225,10,0,251,1,4,8,14,phijTf9rad
655,802,4666,45,6,1,359,1,5,5,30,0Ws2q0Xbdl
656,390,4831,262,7,1,283,2,3,6,15,UoM8vVTLil
657,326,6792,89,8,0,276,2,2,10,20,20bEqtEjGZ
658,826,3886,174,10,0,391,1,4,8,8,4r9Qw0EGgJ
659,809,1528,294,6,0,25,2,4,6,25,IgLtUcyeoU
660,652,7630,254,1,0,212,1,3,5,19,kAmPTImsgf
661,763,9815,41,10,0,78,1,3,4,12,YiXRFM7fIW
662,521,3772,164,9,0,147,1,2,9,16,qBUfYci8rS
663,378,5589,250,5,1,174,2,2,7,4,0tinh9dt80
664,541,3333,251,1,0,115,2,3,2,26,p3ZvaMX5oj
665,56,5016,39,3,1,238,1,3,9,2,VnnXsEck94
666,310,2074,226,10,0,282,2,5,8,40,xHJoCsFd45
667,965,5629,269,3,0,49,1,3,10,25,EkupG0Wr4V
668,569,2380,165,6,0,382,1,3,7,40,oG8tYV47bo
669,43,419,121,9,0,41,2,1,9,3,03mySCczDH
670,283,2412,257,6,0,128,2,2,8,6,LLbA6duYql
671,612,3680,91,2,0,311,1,3,7,33,A224ZRj5mi
672,290,4795,133,7,1,241,2,2,3,6,YfU6EXNoY3
673,270,8222,256,1,0,246,2,3,4,10,30QlpEKPp2
674,46,2494,138,8,1,364,2,5,10,16,V23xV9d8hW
675,571,2298,104,4,0,395,2,3,8,14,E4FLtpomTT
676,598,3917,2,10,0,299,2,3,8,23,sG5UetCxLn
677,259,1419,117,10,1,100,1,2,9,38,OFoNT4dX7K
678,447,7138,11,4,1,140,1,5,5,7,wo7Nsj9vJC
679,345,5661,155,4,0,140,2,6,1,7,wo7Nsj9vJC
680,689,5776,24,2,1,171,2,5,1,36,ctu5Ku1a0f
681,13,8402,222,8,1,58,1,3,2,30,vEL3Xqbt5y
682,767,8220,147,8,1,385,2,3,8,15,uDvQlrsetK
683,680,2086,58,8,1,179,1,5,9,38,Qmkby6M19v
684,633,2965,34,7,0,183,2,4,3,26,D2oRADyXeY
685,664,5444,235,7,1,99,1,5,3,7,KUvSUUfz1j
686,638,2361,46,7,0,336,2,4,10,19,mL7R5IBnvF
687,721,2557,254,9,0,59,2,5,3,32,IlcC1Q9yqo
688,47,7026,251,10,1,105,2,3,4,16,u96wxOvVwY
689,728,6459,165,9,0,347,2,3,1,31,JnqRKO7vtI
690,930,7447,94,9,1,27,2,3,6,8,C927GwEeS6
691,925,2555,185,2,1,353,2,5,10,23,12Yezy3jmG
692,581,487,261,1,1,376,1,1,3,10,rRZ89WKCSn
693,307,4306,194,3,1,135,1,4,2,4,JngHH0caDV
694,854,6228,226,6,0,258,1,3,6,5,fElydbExTz
695,277,9266,55,3,0,42,2,5,9,19,EL3n293fp5
696,855,7995,58,6,1,114,2,2,8,34,ZkcvyMdWVU
697,54,7781,240,6,0,350,2,4,4,28,2a1ScswGKr
698,414,4424,274,6,0,134,1,4,3,28,29SFMZZ2X3
699,654,9439,136,10,0,282,2,3,1,40,xHJoCsFd45
700,924,8872,86,10,0,394,2,3,1,18,F1MG80co5u
701,639,3016,207,3,0,73,2,1,6,37,CjOreWICct
702,951,1969,85,2,1,167,1,4,8,20,DBBCplCVWe
703,314,8144,84,9,0,116,2,2,10,33,11KDz6OM5Z
704,80,5411,194,3,0,180,2,4,2,9,Vvrj40k5zp
705,132,1976,214,2,0,26,2,3,3,5,ixqz6AA7Xq
706,535,4846,271,3,0,104,1,2,9,39,yZTZzdpmrU
707,418,3701,259,7,1,10,2,3,1,4,b8x8ZgU8xD
708,145,1610,53,2,1,311,2,4,5,33,A224ZRj5mi
709,345,10044,15,6,0,303,2,6,1,20,M6v0Kifx9v
710,408,1388,260,3,0,196,2,2,9,35,MLzDUobcJm
711,295,1956,288,3,1,18,2,3,7,5,MRsNFfMepf
712,435,6016,66,8,1,401,2,3,5,23,4xqC6WyM1h
713,409,9465,86,4,1,81,2,3,9,14,26KONs6rNP
714,520,2867,44,4,0,46,2,2,8,19,xQlhAuZvbR
715,982,9781,44,4,1,331,2,5,5,12,PNz8MQhSQf
716,668,8800,56,3,0,18,2,4,10,5,MRsNFfMepf
717,398,863,160,6,1,378,2,5,10,20,81MOKgXXBi
718,874,4616,16,4,0,43,2,2,9,7,PYzIU7n3aa
719,651,4566,226,1,0,153,2,4,2,27,nQpNhCylOo
720,574,8297,133,1,1,95,2,2,4,18,Cch5GTuNFR
721,180,3708,195,6,1,25,2,6,4,25,IgLtUcyeoU
722,272,6954,146,1,1,85,1,5,6,17,0z2pHxymu8
723,656,4863,187,6,1,340,2,2,2,11,upuZA51qK5
724,279,1275,194,8,1,372,1,3,8,24,aCmYKq5xYO
725,328,4481,156,3,0,277,2,3,4,7,PQA2EBCRxs
726,726,4253,270,10,0,90,2,4,10,18,r8k03sOkbV
727,641,8966,64,2,0,82,1,3,8,34,0e025Ro0Sz
728,964,3437,253,7,1,65,2,4,7,4,7jqVZGhxG6
729,173,433,29,2,0,307,2,2,4,2,YlQJGRcuYB
730,79,6096,261,7,1,65,2,4,1,4,7jqVZGhxG6
731,784,5150,218,2,1,235,1,4,6,37,EbfqdlFeXM
732,388,4421,78,4,1,370,2,3,8,17,A7pIewdMPc
733,816,2976,285,4,1,308,2,1,6,29,vrXcdxqPgJ
734,24,311,168,7,1,175,1,5,2,24,BIETDdfLKH
735,715,8503,156,5,1,390,2,2,10,16,W77Wb4BwrE
736,271,9809,251,3,1,61,2,1,6,18,KhQzKO7qFA
737,579,8481,224,8,1,364,1,4,1,16,V23xV9d8hW
738,376,1860,108,5,0,4,2,4,7,25,UkL8XPYxRj
739,451,3455,226,1,1,3,2,4,4,22,j37JDFybMq
740,270,4333,150,6,1,134,2,3,4,28,29SFMZZ2X3
741,914,1627,209,8,0,236,2,3,5,12,ESKW5CaaSY
742,277,7803,229,1,1,187,2,5,9,29,Cy0UfoTUA6
743,598,7782,260,9,1,54,2,3,8,2,ZxSukTRoTr
744,49,4638,225,9,1,354,1,2,1,2,rmEl5KSA03
745,194,2930,128,3,0,49,2,3,6,25,EkupG0Wr4V
746,918,459,22,6,0,316,2,2,10,23,lsJw1Hd8u0
747,632,8145,236,7,0,283,1,3,1,15,UoM8vVTLil
748,41,5915,108,7,0,119,2,4,4,40,VBPTIZe5ih
749,992,3342,92,2,0,327,2,4,3,10,ZGKM28eudt
750,149,3952,181,8,1,287,1,4,9,15,1qc2Ru8jIn
751,423,2584,61,1,1,237,2,4,7,37,rvdAb1qZBR
752,993,8512,253,9,1,211,2,3,6,27,zlppMv48Fj
753,880,6825,244,4,0,81,2,3,6,14,26KONs6rNP
754,308,5646,177,2,1,98,1,5,9,9,eeF4pEOTwn
755,270,2392,280,3,1,197,2,3,4,2,34FFMS9fqn
756,629,5157,289,9,1,54,1,5,1,2,ZxSukTRoTr
757,740,1628,284,1,1,212,1,4,6,19,kAmPTImsgf
758,559,4275,159,9,0,41,2,5,6,3,03mySCczDH
759,235,634,265,2,1,215,2,5,3,25,BH6KAI1udc
760,317,9239,0,1,1,3,1,3,3,22,j37JDFybMq
761,538,7167,45,2,0,64,2,3,3,27,nfaL98dtbK
762,531,642,131,2,1,353,1,3,6,23,12Yezy3jmG
763,857,6500,198,8,1,401,2,3,1,23,4xqC6WyM1h
764,860,3464,236,10,0,144,2,2,2,9,3OCvtETDI1
765,866,3185,226,9,0,202,2,5,9,28,T9pNCKBpS0
766,314,8084,245,4,1,169,2,2,10,10,dsdLCNHwf3
767,601,9582,123,6,1,48,1,5,6,14,Q9IwOQFQNs
768,50,9352,275,3,0,279,2,3,9,5,n8gJwBwypt
769,531,631,255,7,0,92,1,3,6,31,TKpPd7OrOZ
770,368,7641,268,3,0,18,2,1,8,5,MRsNFfMepf
771,703,6968,194,5,1,361,2,3,1,15,dpkXZLhVkG
772,831,8998,20,5,1,257,1,3,6,39,7hJgMbwR2V
773,939,8730,74,6,1,56,2,4,6,18,TvVIpGOuV5
774,753,3713,198,2,0,68,2,2,5,28,sY4eoJYz12
775,604,2656,5,6,0,48,2,1,9,14,Q9IwOQFQNs
776,481,4524,208,5,1,131,1,5,9,36,9NEMpgowlD
777,551,3377,44,9,0,354,2,5,5,2,rmEl5KSA03
778,779,7093,159,8,1,269,1,2,7,28,9blTYpMXPf
779,456,6907,167,4,1,330,2,1,4,9,rr95qA4TtZ
780,495,2310,72,7,1,183,1,3,7,26,D2oRADyXeY
781,937,1077,258,7,1,195,2,4,7,36,F0SBoLRMvg
782,445,4188,107,3,0,377,2,3,1,39,VlSfCflL78
783,316,7706,256,6,0,117,2,4,2,32,GkUGNlRyCn
784,487,8401,117,2,0,311,2,4,10,33,A224ZRj5mi
785,327,5672,26,6,1,263,1,5,6,12,oUKqeOByp4
786,877,5634,283,6,0,343,1,5,3,8,lFu875mOQW
787,576,7813,37,1,0,95,2,3,1,18,Cch5GTuNFR
788,330,4451,237,3,1,61,1,5,10,18,KhQzKO7qFA
789,473,3223,32,5,1,335,2,4,4,29,BMgQQUPiKz
790,108,4961,18,8,0,148,2,1,7,27,7EqIUq31IS
791,488,5115,125,5,0,217,1,4,1,28,QhQ0LcxWtB
792,476,8048,237,9,0,87,1,3,4,24,NINnwBgoW4
793,218,7977,281,10,0,105,2,4,8,16,u96wxOvVwY
794,792,3022,241,9,0,404,2,3,6,2,QSrzGQktqe
795,497,8250,10,5,0,257,1,1,10,39,7hJgMbwR2V
796,715,1535,68,7,1,23,2,2,10,9,d2V9h8xJde
797,595,165,170,5,1,219,1,3,5,1,IQdDM1UM9A
798,950,3419,225,3,0,61,1,3,4,18,KhQzKO7qFA
799,88,5779,141,4,0,14,2,5,10,22,opYrwEBhjG
800,267,467,198,2,0,149,1,5,8,37,gSRRz0Y04c
801,590,1965,68,4,0,395,2,2,3,14,E4FLtpomTT
802,514,5357,170,1,1,292,2,4,6,10,MKs3z5CoVV
803,849,2441,182,9,0,19,1,4,6,9,AV4yAJHsL2
804,898,6540,0,3,0,293,2,3,3,14,306HtR6tj6
805,386,2854,44,6,0,32,2,4,8,28,x57lptT636
806,303,2799,123,9,0,57,2,5,5,21,P946hSq9wO
807,518,1580,287,1,0,113,1,3,9,26,nyhAJRO9Gw
808,332,3464,253,10,0,8,2,4,10,10,fLgjOruTUM
809,89,2214,119,6,0,192,2,3,8,4,5dq6S8CMzH
810,798,6894,89,8,0,250,2,3,6,10,wcTD2Z2dwe
811,458,7427,136,2,0,310,1,1,6,27,aIAHFCjyNO
812,217,7060,147,6,1,378,1,1,7,20,81MOKgXXBi
813,802,3190,148,3,0,133,1,5,5,35,ZeTsKoHdv2
814,277,4428,171,3,0,270,2,5,9,24,0Q93MZmq6k
815,942,8730,191,6,1,258,2,3,6,5,fElydbExTz
816,136,6388,192,3,1,18,2,3,6,5,MRsNFfMepf
817,458,525,5,8,1,190,1,1,6,31,6Y1R3i6x69
818,824,4616,111,4,0,155,2,3,7,3,hdDhZ6cfZU
819,711,6031,256,7,1,55,1,4,6,16,2fTuaryG2M
820,147,8291,206,3,1,323,2,1,1,18,WHzTHDA5wZ
821,755,1525,140,7,0,175,1,5,9,24,BIETDdfLKH
822,342,6019,137,10,1,282,2,4,9,40,xHJoCsFd45
823,427,5885,164,10,0,355,2,4,9,20,7F3d57QKuW
824,249,4567,83,10,0,8,2,5,8,10,fLgjOruTUM
825,865,9957,180,1,0,83,2,5,3,16,OSuL3B39bT
826,241,7396,136,8,1,248,1,5,5,32,Du5EWKhjOV
827,122,8309,257,1,0,3,2,4,5,22,j37JDFybMq
828,312,1601,68,8,0,136,2,1,1,15,YZHyLtKWrg
829,202,8135,167,7,1,183,2,4,10,26,D2oRADyXeY
830,856,7808,184,5,0,309,1,1,9,26,tijzYNbnwO
831,535,10036,296,7,0,352,1,2,9,6,c0rk8kMbyV
